"Monday March 27 2006","3 : 00 4 : 30 pm","210 Illini Union","The Job Search Consult","This workshop discuss consult job search strategi grad student It inform begin organ job search strategi effect research organ find help resourc"
"Friday October 23 2015","3 : 00 pm","1404 Siebel Center Overflow 2405 Siebel Center The talk stream live begin 2 : 55 p.m","Andrew Chi Chih yao : Quantum Comput : A Great Scienc Make","Abstract : In recent year scientif world excit develop quantum comput increas possibl build quantum comput Is quantum comput real What’ advantag quantum comput What secret atom potenti unleash enorm power comput inform process In talk take look quantum comput make case wit great scienc make Bio : Andrew Chi Chih yao born Shanghai China grew Taiwan He receiv BS Physic 1967 Nation Taiwan Univers PhD Physic Harvard Univers 1972 PhD Comput Scienc Univers Illinoi 1975 From 1975 onward yao serv faculti MIT Stanford UC Berkeley 1986 – 2004 Princeton Univers William Edna Macal Professor Engineer Appli Scienc In 2004 left Princeton join Tsinghua Univers Beij He current Dean IIIS ( Institut Interdisciplinari Informat Scienc ) Tsinghua ; Distinguish Professor Larg Chines Univers Hong Kong At Tsinghua Univers yao found IIIS built interdisciplinari research center cut edg quantum comput laboratori The elit undergradu program start yao 2005 ( fond nicknam “ yao Class ” student ) produc outstand graduat comput scienc eager sought rate graduat school yao’ research interest theori comput applic cryptographi communic quantum comput algorithm econom He recipi prestigi A.M Ture Award 2000 groundbreak contribut theori comput He receiv numer honor award Georg Polya Prize ( 1987 ) Donald E Knuth Prize ( 1996 ) honorari degre Citi Univers Hong Kong Hong Kong Univers Scienc Technolog Chines Univers Hong Kong Univers Waterloo Univers Macau Hong Kong Polytechn Univers He member US Nation Academi Scienc American Academi Arts Scienc Chines Academi Scienc Academia Sinica"
"Friday October 23 2015","5 : 30 pm","I Hotel Confer Center 1900 S First StreetAlma Mater RoomChampaign Illinoi","CS @ Illinoi Alumni Award","Pleas join recogn alumni faculti contribut field brought distinct depart univers 2015 HONOREES Distinguish Alumni Achievement : Rick Cattel Jackson Hu Pete Koomen Lynn Reedi Russ Simmon Distinguish Alumni Educat : Nanci Amato Lui Ceze Apu Kapadia Paul Saylor Distinguish Alumni Servic : Bill Dunn Dave Paola C.W Gear Outstand Junior Faculti : Pari Smaragdi David J Kuck Outstand Thesi : John Criswel ( PhD ) Cosmin Rădoi ( MS )"
"Tuesday Novemb 03 2015","12 : 00 pm","3403 Siebel Center","Engineer Resid : Scott Fisher","Scott Fisher ( MS CS ’ 76 ) career span R & D member team develop new comput oper system applic architect develop leader three ERP implement IT manag Fisher work number lead technolog compani Digit Equipment Corpor Philip NV Remmel Engineer Minco Sinc 2008 Ecolab global leader water hygien energi technolog servic At Ecolab Fisher manag IT group support company’ largest sale divis His team develop softwar collect data industri control IoT manag chemistri regulatori data He talk Illinoi meant comput scienc comput industri IT busi consid work job Lunch provid Noodl Compani"
"Wednesday Novemb 04 2015","6 : 00 pm","2405IBM","Tech Talk",""
"Tuesday Novemb 17 2015","11 : 00","2405 Siebel Center","Dr David Karger : Creat User Interfac Entice Peopl Manag Better Informat","Abstract : Much research inform manag begin ask manag given inform corpus But inform manag system good inform manag They struggl fail correct infer mean larg blob text mysteri action demand user And useless manag inform captur Instead accept exist inform immut condit I argu signific opportun help motiv peopl improv qualiti quantiti inform tool manag exploit better inform benefit user The greatest challeng develop system particular user interfac overcom human ’ pervers reluct invest small present moment effort larg futur payoff Effectiv system minim effort need record high qualiti inform maxim perceiv futur benefit inform invest I support idea exampl cover structur data manag present notetak collabor filter social media Bio : David R Karger Professor Electric Engineer Comput Scienc MIT Comput Scienc Artifici Intellig Laboratori Sinc earn PhD Stanford Univers 1994 contribut area comput scienc publish algorithm machin learn inform retriev person inform manag network peer peer system code theori human comput interact A general interest make easier peopl creat find organ manipul share inform He form lead Haystack group investig issu The group research tool way flex person represent interfac reflect need user Karger particular interest larg gap flexibl high individualist approach peopl take manag inform real world narrow rigid imperson workflow forc exist comput tool"
"Tuesday Novemb 17 2015","5 : 00 7 : 00 pm","Siebel Center Atrium","Research Park Showcas Event",""
"Tuesday Decemb 01 2015","4 : 00 pm","2405 Siebel Center","Dr Daphn Koller : MOOCs Turn 4 : What Have We Learn","It near four year MOOCs ( massiv open onlin cours ) offer Stanford Univers MOOCs offer ten million learner worldwid hundr top univers MOOCs longer experi — learn reach valu offer realiti I show MOOCs opportun open end project intercultur learner interact collabor learn I discuss data collect MOOCs learn data cours learner I’ll describ exampl transform impact deriv provid million peopl access world’ best educ Daphn Koller presid co founder Coursera largest open onlin educ provid 15 million regist learner worldwid Koller lead growth nurtur Coursera partnership 130 univers educ institut Previous Rajeev Motwani Professor Comput Scienc Stanford Univers serv faculti 18 year She author 180 refere public appear venu Scienc Cell Natur Genet Koller recogn TIME Magazine’ 100 influenti peopl 2012 Newsweek’ 10 import peopl 2010 She honor multipl award fellowship career Sloan Foundat Faculti Fellowship 1996 ONR young Investig Award 1998 IJCAI Comput Thought Award 2001 MacArthur Foundat Fellowship 2004 Koller induct Nation Academi Engineer 2011 elect fellow American Academi Arts Scienc 2014"
"Tuesday Decemb 08 2015","10 : 00","2405 Siebel Center","Dr Timothi Chan : Geometr Data Structur : A Whirlwind Tour","Abstract : Although data structur comput geometri studi near four decad recent year excit new develop deepen theoret understand fundament problem area In talk I survey work number core problem ( static dynam ) 2D point locat 2D nearest neighbor search orthogon nonorthogon rang search If time permit I mention unexpect applic geometr data structur text index pair shortest path Bio : Timothi Chan Professor Comput Scienc Univers Waterloo He receiv BA Rice Univers 1992 PhD Univers British Columbia 1995 He broad interest algorithm data structur especi known work comput geometri He winner NSERC Doctor Prize invit plenari speaker ACM SIAM Symposium Discret Algorithm ( 2011 ) serv numer program committe current editori board six journal Discret Comput Geometri ACM Transact Algorithm SIAM Journal Comput"
"Thursday Januari 21 2016","2 : 00 pm","First Floor Atrium Thoma M Siebel Center","Einstein Bros Bagel Grand Opene","Come join Einstein Bros Bagel ribbon cut ceremoni Refresh giveway provid"
"Friday Februari 05 2016","9 : 00","Siebel Center","ADSA Spring Data Summit","For detail pleas visit summit.adsauiuc.com"
"Monday Februari 08 2016","4 : 00 7 : 00 pm","ECE Build 306 N Wright St","TCC After Hour",""
"Tuesday Februari 09 2016","10 : 00","2405 Siebel Center","David Chu : In Pursuit Low Latenc Interact Mobil Devic","Abstract : Human attent scarc resourc avail wonder percept My research seek understand : take mobil devic — power constrain – oper speed human percept And new opportun emerg result Via pair vignett I illustr two low latenc mobil system The focus app stream emerg app execut model remot server execut logic render behalf thin client App stream promis devic access app time Unfortun realiti wide area network latenc exceed threshold interact app game tend deem slow In respons I describ Outatim specul execut system app stream mask network latenc In Outatim server render specul frame futur possibl outcom deliv client entir roundtrip earli recov quick mis specul occur Client perceiv latenc Outatim implement two high qualiti commerci releas twitch base game User report strong prefer Outatim standard stream Outatim deliv real time interact fast — case faster — tradit local client side execut In second exampl low latenc interact I describ Kinect devic track system FAR Unlike Kinect FAR portabl requir phone hand yet FAR perform continu fast accur phone phone local match ( fast ) speed sensit human movement In fact FAR accuraci compar — case superior — Kinect Lab trial real world deploy indic FAR fulli support dynam human motion real time Bio : David Chu research Microsoft Mobil Network Research Group His research interest mobil system applic cyber physic system sens system ubiquit comput appli machin learn The main thrust David current work low latenc percept align mobil system He receiv Best Paper award MobiSi 2015 Best Paper nomin MobiSi 2012 Best Demo award MobiSi 2014 Best Demo nomin SenSi 2011 David research appear TechCrunch PC Magazin GameSpot Ars Technia Slashdot The Verg Engadget Wire At Microsoft David contribut Window Window Phone Xbox HoloLen David receiv BS Univers Virginia 2004 ; MS PhD Univers California Berkeley 2005 2009 respect NSF Graduat Research Fellow"
"Monday Februari 15 2016","10 : 00","2405 Siebel Center","Chris Fletcher : The Ascend Secur Processor : Concept Silicon Implement","Privaci integr data huge problem cloud comput emerg Internet Thing From financi medic inform physic locat sensit data store comput cloud devic Comput requir privat data expos clear attack malici applic hypervisor oper system physic access comput In talk I describ Ascend secur processor differ form factor improv secur modern set First I describ surpris way idea comput architectur crucial improv perform enabl new use secur trade off Second I describ real work Ascend chip tape 32 nm silicon low level challeng aris cryptograph algorithm implement real hardwar Third I describ made theoret contribut cryptograph foundat underpin Ascend general set Bio : Chris Fletcher PhD candid work Srini Devada Comput Scienc Artifici Intellig Lab MIT While MIT work span tape work secur processor silicon invent asymptot better cryptograph algorithm This relat work recogn two best paper award name ten World Chang Idea Scientif American 2013 publish top comput architectur system secur confer"
"Tuesday Februari 16 2016","10 : 00","2405 Siebel Center","Huy Lê Nguyễn : Small Summari Efficient Algorithm Fundament Limit","Challeng abound modern larg scale data analysi rang sheer volum data complex structur time respons A promis common approach center captur key inform data concis represent construct distribut manner evolv stream data In talk illustr power limit approach three research vignett In exampl describ algorithm framework fundament linear algebra problem base short summari In second exampl design distribut algorithm famili non convex problem aris learn applic In third exampl show basic statist estim task requir larg summari Bio : Huy Le Nguyen Research Assistant Professor Toyota Technolog Institut Chicago ( TTIC ) His research interest center build theoret foundat process modern larg data set He work dimension reduct stream algorithm distribut algorithm applic machin learn Huy receiv BS comput scienc mathemat MEng comput scienc MIT 2008 2009 respect PhD Comput Scienc Princeton Univers 2014 From 2014 2015 Googl Research Fellow Simon Institut UC Berkeley"
"Wednesday Februari 17 2016","10 : 00","Seibel Center Atrium","yelp Coror Day",""
"Wednesday Februari 17 2016","10 : 00","2405 Siebel Center","Joseph Bonneau : Cryptograph Transpar","Tradit cryptographi aim elimin trust author reduc secur comput assumpt : system secur long attack can't guess random key solv hard mathemat problem This talk discuss altern approach : retain central author cryptographi transpar behav correct I'll present two exampl : ensur public key server serv key consist ensur Bitcoin exchang control fund solvent Reason secur system requir holist approach model user action econom incent Bio : Joseph Bonneau Postdoctor Research Stanford Univers Technolog Fellow Electron Frontier Foundat His research focus cryptographi secur protocol particular interact human organiz behavior econom incent Recent focus Bitcoin relat cryptocurr secur messag tool He known work password web authent He receiv PhD Univers Cambridg supervis Ross Anderson BS MS Stanford supervis Dan Boneh Last Postdoctor Fellow CITP Princeton previous work Googl yahoo Cryptographi Research Inc"
